date,new_cases,new_deaths,cumulative_cases,cumulative_deaths
2021-05-14,675552.0,12613.0,160246328.0,3518590.0
2021-05-15,642029.0,11874.0,160888357.0,3530464.0
2021-05-16,907808.0,16419.0,161796165.0,3546883.0
2021-05-17,587812.0,11725.0,162383977.0,3558608.0
2021-05-18,523807.0,11173.0,162907784.0,3569781.0
2021-05-19,530790.0,11458.0,163438574.0,3581239.0
2021-05-20,604540.0,12477.0,164043114.0,3593716.0
2021-05-21,598453.0,12505.0,164641567.0,3606221.0
2021-05-22,585494.0,12241.0,165227061.0,3618462.0
2021-05-23,785462.0,14609.0,166011648.0,3633071.0
2021-05-24,506899.0,11106.0,166518547.0,3644177.0
2021-05-25,432270.0,9064.0,166950817.0,3653241.0
2021-05-26,465856.0,10622.0,167416673.0,3663863.0
2021-05-27,534396.0,11453.0,167951069.0,3675316.0
2021-05-28,518566.0,11564.0,168469635.0,3686880.0
2021-05-29,475513.0,11010.0,168945148.0,3697890.0
2021-05-30,613751.0,13782.0,169558899.0,3711672.0
2021-05-31,446119.0,10115.0,170005018.0,3721787.0
2021-06-01,372414.0,8327.0,170377432.0,3730114.0
2021-06-02,374525.0,8896.0,170751957.0,3739010.0
2021-06-03,436382.0,10137.0,171188339.0,3749147.0
2021-06-04,454024.0,10311.0,171642363.0,3759458.0
2021-06-05,420242.0,9888.0,172062605.0,3769346.0
2021-06-06,502032.0,10771.0,172564637.0,3780117.0
2021-06-07,367172.0,8672.0,172931809.0,3788789.0
2021-06-08,313537.0,7838.0,173245346.0,3796627.0
2021-06-09,330850.0,8097.0,173576196.0,3804724.0
2021-06-10,363831.0,13379.0,173940027.0,3818103.0
2021-06-11,409330.0,11109.0,174349357.0,3829212.0
2021-06-12,391459.0,11044.0,174740816.0,3840256.0
2021-06-13,471530.0,11040.0,175212346.0,3851296.0
2021-06-14,355519.0,10336.0,175567865.0,3861632.0
2021-06-15,299219.0,8119.0,175867084.0,3869751.0
2021-06-16,305611.0,7763.0,176172695.0,3877514.0
2021-06-17,374226.0,9550.0,176546921.0,3887064.0
2021-06-18,398859.0,9314.0,176945780.0,3896378.0
2021-06-19,365229.0,8477.0,177311009.0,3904855.0
2021-06-20,438110.0,9356.0,177749119.0,3914211.0
2021-06-21,339076.0,7973.0,178088195.0,3922184.0
2021-06-22,301339.0,6760.0,178389534.0,3928944.0
2021-06-23,316418.0,7038.0,178705952.0,3935982.0
2021-06-24,404093.0,8470.0,179110045.0,3944452.0
2021-06-25,429330.0,8542.0,179539375.0,3952994.0
2021-06-26,386697.0,8207.0,179926072.0,3961201.0
2021-06-27,454781.0,9080.0,180380853.0,3970281.0
2021-06-28,362322.0,7280.0,180743175.0,3977561.0
2021-06-29,319338.0,6570.0,181062513.0,3984131.0
2021-06-30,341747.0,6526.0,181404260.0,3990657.0
2021-07-01,405064.0,8220.0,181809324.0,3998877.0
2021-07-02,386615.0,8804.0,182195939.0,4007681.0
2021-07-03,409941.0,7968.0,182605880.0,4015649.0
2021-07-04,534964.0,8294.0,183140844.0,4023943.0
2021-07-05,372403.0,7387.0,183513247.0,4031330.0
2021-07-06,338388.0,6667.0,183851635.0,4037997.0
2021-07-07,373605.0,7175.0,184225240.0,4045172.0
2021-07-08,455733.0,8339.0,184680973.0,4053511.0
2021-07-09,452137.0,8107.0,185133110.0,4061618.0
2021-07-10,600152.0,8355.0,185733262.0,4069973.0
2021-07-11,693495.0,8571.0,186426757.0,4078544.0
2021-07-12,409709.0,7684.0,186836466.0,4086228.0
2021-07-13,383602.0,7789.0,187220068.0,4094017.0
2021-07-14,441782.0,7384.0,187661850.0,4101401.0
2021-07-15,497135.0,8133.0,188158985.0,4109534.0
2021-07-16,518913.0,8462.0,188677898.0,4117996.0
2021-07-17,513328.0,8227.0,189191226.0,4126223.0
2021-07-18,842324.0,8629.0,190033550.0,4134852.0
2021-07-19,425639.0,7524.0,190459189.0,4142376.0
2021-07-20,410363.0,7189.0,190869552.0,4149565.0
2021-07-21,452661.0,19923.0,191322213.0,4169488.0
2021-07-22,477179.0,8267.0,191799392.0,4177755.0
2021-07-23,504620.0,8596.0,192304012.0,4186351.0
2021-07-24,514356.0,8819.0,192818368.0,4195170.0
2021-07-25,971857.0,9311.0,193790225.0,4204481.0
2021-07-26,454475.0,8600.0,194244700.0,4213081.0
2021-07-27,440838.0,8705.0,194685538.0,4221786.0
2021-07-28,533089.0,8576.0,195218627.0,4230362.0
2021-07-29,589875.0,10110.0,195808502.0,4240472.0
2021-07-30,595914.0,9692.0,196404416.0,4250164.0
2021-07-31,579865.0,9416.0,196984281.0,4259580.0
2021-08-01,949411.0,9989.0,197933692.0,4269569.0
2021-08-02,499377.0,8984.0,198433069.0,4278553.0
2021-08-03,485143.0,9067.0,198918212.0,4287620.0
2021-08-04,570906.0,9226.0,199489118.0,4296846.0
2021-08-05,612371.0,10036.0,200101489.0,4306882.0
2021-08-06,668694.0,10466.0,200770183.0,4317348.0
2021-08-07,625151.0,10035.0,201395334.0,4327383.0
2021-08-08,959204.0,11086.0,202354538.0,4338469.0
2021-08-09,551977.0,9817.0,202906515.0,4348286.0
2021-08-10,506946.0,8925.0,203413461.0,4357211.0
2021-08-11,563949.0,9103.0,203977410.0,4366314.0
2021-08-12,631634.0,10290.0,204609044.0,4376604.0
2021-08-13,654044.0,10060.0,205263088.0,4386664.0
2021-08-14,654116.0,9949.0,205917204.0,4396613.0
2021-08-15,956273.0,11535.0,206873477.0,4408148.0
2021-08-16,549309.0,9897.0,207422786.0,4418045.0
2021-08-17,519447.0,8473.0,207942233.0,4426518.0
2021-08-18,580602.0,9083.0,208522835.0,4435601.0
2021-08-19,679543.0,10740.0,209202378.0,4446341.0
2021-08-20,670727.0,10773.0,209873105.0,4457114.0
2021-08-21,651424.0,9858.0,210524529.0,4466972.0
2021-08-22,946777.0,12576.0,211471306.0,4479548.0
2021-08-23,531991.0,9816.0,212003297.0,4489364.0
2021-08-24,521238.0,8480.0,212524535.0,4497844.0
2021-08-25,588167.0,9702.0,213112702.0,4507545.0
2021-08-26,660237.0,10678.0,213772939.0,4518223.0
2021-08-27,660160.0,9970.0,214433099.0,4528193.0
2021-08-28,664378.0,9984.0,215097477.0,4538177.0
2021-08-29,941282.0,12176.0,216038759.0,4550353.0
2021-08-30,539085.0,8904.0,216577844.0,4559257.0
2021-08-31,488237.0,8785.0,217066081.0,4568042.0
2021-09-01,551852.0,9158.0,217617933.0,4577200.0
2021-09-02,634615.0,9719.0,218252548.0,4586919.0
2021-09-03,647118.0,9876.0,218899666.0,4596795.0
2021-09-04,622015.0,9616.0,219521681.0,4606411.0
2021-09-05,875085.0,11775.0,220396766.0,4618186.0
2021-09-06,503375.0,9061.0,220900141.0,4627247.0
2021-09-07,476345.0,8078.0,221376486.0,4635325.0
2021-09-08,512520.0,8329.0,221889006.0,4643654.0
2021-09-09,517295.0,8289.0,222406301.0,4651943.0
2021-09-10,552698.0,8306.0,222958999.0,4660249.0
2021-09-11,583560.0,9256.0,223542559.0,4669505.0
2021-09-12,783960.0,11247.0,224326519.0,4680752.0
2021-09-13,464454.0,8798.0,224790973.0,4689550.0
2021-09-14,440196.0,7126.0,225231169.0,4696676.0
2021-09-15,476181.0,7449.0,225707350.0,4704125.0
2021-09-16,527234.0,9105.0,226234584.0,4713230.0
2021-09-17,516306.0,9246.0,226750890.0,4722476.0
2021-09-18,535056.0,8168.0,227285946.0,4730644.0
2021-09-19,725243.0,10933.0,228011189.0,4741577.0
2021-09-20,558604.0,7691.0,228569793.0,4749268.0
2021-09-21,401460.0,6254.0,228971253.0,4755522.0
2021-09-22,431317.0,7220.0,229402570.0,4762742.0
2021-09-23,470977.0,8463.0,229872974.0,4771205.0
2021-09-24,495583.0,7752.0,230368557.0,4778957.0
2021-09-25,477032.0,7643.0,230845589.0,4786600.0
2021-09-26,672585.0,10365.0,231518174.0,4796965.0
2021-09-27,379561.0,6365.0,231897735.0,4803330.0
2021-09-28,344731.0,6251.0,232242466.0,4809581.0
2021-09-29,417351.0,7159.0,232659817.0,4816740.0
2021-09-30,441036.0,7895.0,233100853.0,4824635.0
2021-10-01,440487.0,7590.0,233541340.0,4832225.0
2021-10-02,439421.0,7028.0,233980761.0,4839253.0
2021-10-03,647638.0,10068.0,234628399.0,4849321.0
2021-10-04,336459.0,5671.0,234964858.0,4854992.0
2021-10-05,323435.0,5017.0,235288293.0,4860009.0
2021-10-06,390102.0,5875.0,235678395.0,4865884.0
2021-10-07,417151.0,7328.0,236095546.0,4873212.0
2021-10-08,424222.0,7172.0,236519768.0,4880384.0
2021-10-09,403638.0,6605.0,236923406.0,4886989.0
2021-10-10,661876.0,10671.0,237585282.0,4897654.0
2021-10-11,322297.0,5156.0,237907579.0,4902810.0
2021-10-12,312040.0,5312.0,238219566.0,4908122.0
2021-10-13,375459.0,5659.0,238595025.0,4913781.0
2021-10-14,392463.0,6587.0,238987488.0,4920368.0
2021-10-15,391667.0,6516.0,239379155.0,4926884.0
2021-10-16,399990.0,6219.0,239779145.0,4933103.0
2021-10-17,689547.0,10625.0,240468692.0,4943727.0
2021-10-18,314306.0,5236.0,240782998.0,4948963.0
2021-10-19,308782.0,4731.0,241091780.0,4953694.0
2021-10-20,383310.0,6695.0,241475090.0,4960389.0
2021-10-21,401424.0,6553.0,241876514.0,4966942.0
2021-10-22,401508.0,6643.0,242278022.0,4973585.0
2021-10-23,394034.0,6363.0,242672056.0,4979948.0
2021-10-24,802967.0,13116.0,243475023.0,4993064.0
2021-10-25,296224.0,5209.0,243771247.0,4998273.0
2021-10-26,280007.0,4702.0,244051254.0,5002975.0
2021-10-27,393694.0,6069.0,244444948.0,5009044.0
2021-10-28,421518.0,7659.0,244866466.0,5016703.0
2021-10-29,408460.0,7031.0,245274926.0,5023734.0
2021-10-30,430368.0,6510.0,245705294.0,5030244.0
2021-10-31,897465.0,13703.0,246602759.0,5043947.0
2021-11-01,294860.0,4788.0,246897619.0,5048735.0
2021-11-02,286316.0,4600.0,247183935.0,5053335.0
2021-11-03,412082.0,5970.0,247596017.0,5059305.0
2021-11-04,393698.0,6523.0,247989715.0,5065828.0
2021-11-05,405776.0,6133.0,248395491.0,5071961.0
2021-11-06,401984.0,6195.0,248797475.0,5078156.0
2021-11-07,985477.0,15004.0,249782952.0,5093160.0
2021-11-08,305907.0,4889.0,250088859.0,5098049.0
2021-11-09,304787.0,4581.0,250393646.0,5102630.0
2021-11-10,450458.0,6102.0,250844104.0,5108732.0
2021-11-11,426555.0,6513.0,251270659.0,5115245.0
2021-11-12,425300.0,6282.0,251695959.0,5121527.0
2021-11-13,387344.0,5971.0,252083303.0,5127498.0
2021-11-14,1177548.0,16186.0,253260851.0,5143684.0
2021-11-15,351489.0,5429.0,253612340.0,5149113.0
2021-11-16,314077.0,4544.0,253926417.0,5153657.0
2021-11-17,485814.0,6258.0,254412231.0,5159915.0
2021-11-18,449610.0,6715.0,254861841.0,5166630.0
2021-11-19,456073.0,6971.0,255317914.0,5173601.0
2021-11-20,467898.0,8694.0,255785812.0,5182295.0
2021-11-21,1338351.0,16093.0,257124163.0,5198388.0
2021-11-22,342114.0,4939.0,257466277.0,5203327.0
2021-11-23,359595.0,4817.0,257825872.0,5208144.0
2021-11-24,537569.0,6330.0,258363441.0,5214474.0
2021-11-25,473332.0,6842.0,258836773.0,5221316.0
2021-11-26,488805.0,6599.0,259325578.0,5227915.0
2021-11-27,422607.0,5346.0,259748185.0,5233261.0
2021-11-28,1423207.0,15308.0,261171392.0,5248569.0
2021-11-29,350539.0,4818.0,261521931.0,5253387.0
2021-11-30,354267.0,4789.0,261876198.0,5258176.0
2021-12-01,466013.0,6663.0,262342211.0,5264839.0
2021-12-02,502495.0,6848.0,262844706.0,5271687.0
2021-12-03,514135.0,6962.0,263358841.0,5278649.0
2021-12-04,504641.0,6239.0,263863482.0,5284888.0
2021-12-05,1581190.0,17572.0,265444672.0,5302460.0
2021-12-06,360845.0,4988.0,265805517.0,5307448.0
2021-12-07,355866.0,4785.0,266161383.0,5312233.0
2021-12-08,556399.0,6035.0,266717782.0,5318268.0
2021-12-09,507343.0,6759.0,267225125.0,5325027.0
2021-12-10,501855.0,6581.0,267726980.0,5331608.0
2021-12-11,494614.0,5825.0,268221594.0,5337433.0
2021-12-12,1537006.0,14811.0,269758600.0,5352244.0
2021-12-13,376286.0,4609.0,270134886.0,5356853.0
2021-12-14,373009.0,4740.0,270507895.0,5361593.0
2021-12-15,583810.0,5965.0,271091705.0,5367558.0
2021-12-16,562588.0,6572.0,271654293.0,5374130.0
2021-12-17,575820.0,6769.0,272230113.0,5380899.0
2021-12-18,572056.0,5435.0,272802169.0,5386334.0
2021-12-19,1659077.0,13262.0,274461246.0,5399596.0
2021-12-20,422346.0,4269.0,274883592.0,5403865.0
2021-12-21,455752.0,4794.0,275339344.0,5408659.0
2021-12-22,721597.0,6189.0,276060941.0,5414848.0
2021-12-23,704175.0,6812.0,276765116.0,5421660.0
2021-12-24,757623.0,6358.0,277522739.0,5428018.0
2021-12-25,775569.0,7203.0,278298308.0,5435221.0
2021-12-26,2251495.0,10950.0,280549803.0,5446171.0
2021-12-27,475565.0,3850.0,281025368.0,5450021.0
2021-12-28,683453.0,4190.0,281708821.0,5454211.0
2021-12-29,1165008.0,6282.0,282873829.0,5460493.0
2021-12-30,1155817.0,6931.0,284029646.0,5467424.0
2021-12-31,1348260.0,5961.0,285377906.0,5473385.0
2022-01-01,1428461.0,5345.0,286806367.0,5478730.0
2022-01-02,4204296.0,10121.0,291010663.0,5488851.0
2022-01-03,909747.0,3739.0,291920410.0,5492590.0
2022-01-04,1183782.0,4001.0,293104192.0,5496591.0
2022-01-05,2007023.0,6266.0,295111215.0,5502857.0
2022-01-06,2044717.0,7205.0,297155932.0,5510062.0
2022-01-07,2017800.0,6166.0,299173732.0,5516228.0
2022-01-08,1989842.0,6284.0,301163574.0,5522512.0
2022-01-09,6439660.0,11966.0,307603234.0,5534478.0
2022-01-10,1639500.0,4511.0,309242734.0,5538989.0
2022-01-11,1648855.0,5220.0,310891589.0,5544209.0
2022-01-12,2788105.0,6831.0,313679694.0,5551040.0
2022-01-13,2394446.0,8473.0,316074140.0,5559513.0
2022-01-14,2496725.0,7120.0,318570865.0,5566633.0
2022-01-15,2494893.0,6801.0,321065758.0,5573434.0
2022-01-16,7196825.0,13367.0,328262583.0,5586801.0
2022-01-17,1923050.0,6256.0,330185633.0,5593057.0
2022-01-18,1817526.0,5525.0,332003159.0,5598582.0
2022-01-19,2860880.0,6656.0,334864039.0,5605238.0
2022-01-20,2861687.0,8130.0,337725726.0,5613368.0
2022-01-21,2917078.0,9066.0,340642804.0,5622434.0
2022-01-22,2814094.0,8240.0,343456898.0,5630674.0
2022-01-23,8346273.0,15836.0,351803171.0,5646510.0
2022-01-24,2086977.0,6142.0,353890148.0,5652652.0
2022-01-25,2060088.0,6650.0,355950236.0,5659302.0
2022-01-26,3012584.0,8689.0,358962820.0,5667991.0
2022-01-27,2614114.0,9616.0,361576934.0,5677607.0
2022-01-28,2657873.0,9831.0,364234807.0,5687438.0
2022-01-29,2590473.0,9335.0,366825280.0,5696773.0
2022-01-30,8401906.0,17567.0,375227186.0,5714340.0
2022-01-31,1927297.0,7877.0,377154483.0,5722217.0
2022-02-01,1746807.0,7036.0,378901290.0,5729253.0
2022-02-02,2454119.0,10187.0,381355409.0,5739440.0
2022-02-03,2292826.0,11660.0,383648173.0,5751100.0
2022-02-04,2183421.0,10616.0,385831594.0,5761716.0
